"id_fuel_station","id_entity","id_department","fuel_station_name","direction","location","created_at","id_dept"
3202,7914,7,PARTICIPACIONES E INVERSIONES EN GAS S.A.,"CARRETERA ANTIGUA A COCHABAMBA KM 45 ACERA IZQUIERDA, A 2 KM DEL HOSPITAL DERMATOLOGICO  JOROCHITO",POINT (-63.4483486 -18.0810728),2025-03-24 18:58:55.726,
2317,1046,7,COMPAÑIA COMERCIAL DE GAS COMPRIMIDO CGC SRL SUCURSAL SANTA CRUZ,AV. SANTOS DUMONT 4 TO ANILLO,POINT (-63.1839301 -17.8233344),2025-03-24 18:58:55.726,
2516,7875,7,COMPAÑIA COMERCIALIZADORA BOLIVIANA DE HIDROCARBUROS CONFI S.R.L.,"SANTA CRUZ - AVENIDA RADIAL 10, Nro 12, UV:44, MZNO:26, ZONA:POLANCO",POINT (-63.6679786 -17.4559776),2025-03-24 18:58:55.726,
2459,7986,7,ESTACION DE SERVICIO SAN SALVADOR,YAPACANI - KM. 9 CARRET. YAPACANI - SANTA CRUZ Nro S/N ZONA: B/ SINDICATO BOLIVAR,POINT (-63.9265002 -17.3971515),2025-03-24 18:58:55.726,
2391,7710,7,ESTACION DE SERVICIO EL BATO,MONTERO - AV. MONASTERIO ESQ. CIRCUNVALACION ZONA NORTE,POINT (-63.2596148 -17.3352264),2025-03-24 18:58:55.726,
2796,20749,7,ESTACION DE SERVICIO EL MANA S.R.L.,SAN JOSE DE CHIQUITOS - CARRETERA SAN JOSE ROBORE KM. 2 Nro S/N UV: S/N MZNO: S/N ZONA: SAN JOSE,POINT (-60.7271679 -17.846486),2025-03-24 18:58:55.726,
2335,7693,7,ESTACION DE SERVICIO YOTAU SRL,KM. 6 1/2 DOBLE VIA LA GUARDIA,POINT (-63.2316122 -17.8320586),2025-03-24 18:58:55.726,
3184,50385,7,GUARAYOS,"CARRETERA SANTA CRUZ ? GUARAYOS, PROVINCIA GUARAYOS, DEL DEPARTAMENTO DE SANTA CRUZ",POINT (-63.213917 -15.912166),2025-03-24 18:58:55.726,
2565,7780,7,ESTACION DE SERVICIO PORTACHUELO LTDA.,PORTACHUELO - AVENIDA ICHILO Nro S/N. ZONA: NORTE,POINT (-63.3984079 -17.3563207),2025-03-24 18:58:55.726,
2476,7820,7,YVU CENTRO DE SERVICIOS Y COMERCIO S.R.L.,AV. 2 DE AGOSTO ESQUINA 6TO. ANILLO,POINT (-63.1475764 -17.7408547),2025-03-24 18:58:55.726,
2922,4982,7,EL PARI,AV. GRIGOTA S/N UV 29,POINT (-63.1954695 -17.8001695),2025-03-24 18:58:55.726,
2781,7772,7,"ESTACION DE SERVICIO ""ARACATACA""","AVDA. VICTOR PAZ ESTENSORO, CARRETERA GUABIRA, ZONA NORTE - MONTERO",POINT (-63.2631956 -17.3286794),2025-03-24 18:58:55.726,
2926,4981,7,CUARTO ANILLO,CARRETERA SCZ-CBB KM 3 1/2 CUARTO ANILLO,POINT (-63.2122674 -17.8149206),2025-03-24 18:58:55.726,
3002,25095,7,ESTACION DE SERVICIO PIRAI S.R.L. - SUCURSAL 2,"CAMIRI, CARRETERA YACUIBA - SANTA CRUZ - AV. CIRCUNVALACION",POINT (-63.5328964 -20.0230211),2025-03-24 18:58:55.726,
2935,7880,7,CENTRO DE COMERCIO Y SERVICIOS VALDIVIA FERRUFINO S.R.L.,AVENIDA DOBLE VIA LA GUARDIA  KILOMETRO  14 NRO S/N DE LA   CERVECERIA  BOLIVIANA NACIONAL  A 30 METROS,POINT (-63.2846387 -17.8789991),2025-03-24 18:58:55.726,
3191,11366,7,ESTACION DE SERVICIO COLINDRES,"CHARAGUA -AV. JOSE UGARTE NO.S/N, UV: S/N, MZNO: 95, ZONA: CENTRAL",POINT (-63.2003492 -19.7913123),2025-03-24 18:58:55.726,
2706,7983,7,ESTACION DE SERVICIO R & E 3000 S.R.L.,SANTA CRUZ DE LA SIERRA- AVENIDA PAURITO Nro S/N UV: 162 MZNO 16 ZONA: PLAN 3000,POINT (-63.1099365 -17.8415849),2025-03-24 18:58:55.726,
3239,7876,7,"ESTACION DE SERVICIO ""S.J.""SRL",MONTERO-AV. CIRCUNVALACION PROLONGACION LIBERTAD Nro S/N ZONA: SUR,POINT (-63.2510433 -17.3534306),2025-03-24 18:58:55.726,
1845,7730,7,GASCO S.R.L.,SANTA CRUZ - AV. BANZER 3ER ANILLO INTERNO Nro S/N MZNO: OE07 ZONA: NORTE,POINT (-63.1796311 -17.7593876),2025-03-24 18:58:55.726,
2730,639,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C. - ZONA GUALBERTO VILLARROEL",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.165249 -17.7752221),2025-03-24 18:58:55.726,
3155,27946,7,ESTACION DE SERVICIO CAMIRIGAS S.R.L.,CAMIRI - AV. PANAMERICANA Nro S/N UV: S/N MZNO: S/N ZONA: CENTRAL,POINT (-63.5323154 -20.0256106),2025-03-24 18:58:55.726,
2654,7847,7,"COOPERATIVA DE SERVICIOS PUBLICOS DE AGUA POTABLE Y ALCANTARILLADO ""MONTES CLAROS"" R.L.",CARRETERA KILOMETRO 1 CARRETERA SANTA CRUZ NRO. S/N ZONA NORTE,POINT (-64.1133555 -18.4785423),2025-03-24 18:58:55.726,
2978,7896,7,ESTACION DE SERVICIO EUSE CRUZ,VALLEGRANDE - AV. VIRGEN DE GUADALUPE LOC. VALLEGRANDE Nro S/N UV:00 MZNO: 00 ZONA: CENTRAL,POINT (-64.0994402 -18.5028604),2025-03-24 18:58:55.726,
2415,7991,7,COMERCIALIZADORA DE HIDROCARBUROS ABJ S.R.L.,SAN JUAN - SAN JUAN - COLONIA JAPONESA,POINT (-63.8450949 -17.291274),2025-03-24 18:58:55.726,
2693,7923,7,"ESTACION DE SERVICIO ""LA GUARDIA""",CARRETERA KM 20 CARRETERA ANTIGUA A CBBA. ZONA NOROESTE,POINT (-63.3258387 -17.8920748),2025-03-24 18:58:55.726,
3169,43888,7,ESTACION DE SERVICIO GEOPETROL,AV. 29 DE SEPTIEMBRE NRO. S/N ZONA BARRIO SAN MIGUEL,POINT (-60.9696881 -16.6947961),2025-03-24 18:58:55.726,
2993,8015,7,ESTACION DE SERVICIO LAS CONCHAS S.R.L.,SANTA CRUZ - KM 85 CARRETERA SANTA CRUZ-TRINDAD S/N ZONA LAS CONCHAS,POINT (-62.5779242 -17.3826034),2025-03-24 18:58:55.726,
3010,9091,7,ESTACION DE SERVICIO PETRO VAL S.R.L.,PAILON - CARRETERA A PAILON Nro S/N ZONA: KM. 50,POINT (-62.7217757 -17.6555677),2025-03-24 18:58:55.726,
3087,9592,7,ESTACION DE SERVICIO LOS BIBOSIS S.R.L.,PORTACHUELO-CIRCUNVALACION S/N ZONA ESTE,POINT (-63.3825284 -17.352858),2025-03-24 18:58:55.726,
2975,8111,7,ESTACION DE SERVICIO SAN JOSE DE YAPACANI S.R.L.,"YAPACANI - CARRETERA SANTA FE, YAPACANI NRO S/N ZONA: NORTE",POINT (-63.8680514 -17.403423),2025-03-24 18:58:55.726,
3138,36574,7,ESTACION DE SERVICIOS FLORES,SAN JULIAN -CARRETERA SANTA CRUZ TRINIDAD Nro S/N UV: 00 MZNO: 00 ZONA: ESTE,POINT (-62.6360177 -17.0621453),2025-03-24 18:58:55.726,
3132,36350,7,SUCURSAL CUATRO CAÑADAS,"CARRETERA SANTA CRUZ- TRINIDAD, KM 100 S/N",POINT (-62.5544366 -17.2780294),2025-03-24 18:58:55.726,
2678,7973,7,TARIFA S.R.L.,CARRETERA A MONTERO ESQUINA AV. CIRCUNVALACION B MINERITO,POINT (-63.2285289 -17.1363161),2025-03-24 18:58:55.726,
3222,60725,7,SURTIDOR TORRIAYALA,"MONTERO - CARRETERA MONTERO A PORTACHUELO, DISTRITO 1 Nro 00 UV: 61 MZNO: 95 ZONA: NORTE OESTE",POINT (-63.28506 -17.31787),2025-03-24 18:58:55.726,
3074,7935,7,SAN JOAQUIN I SRL,SARA -  AVENIDA SANTA ROSA ESQ. CALLE SAN PEDRO Y CALLE MONTERO Nro S/N MZNO: S/N ZONA: NORTE,POINT (-63.8677386 -16.6693343),2025-03-24 18:58:55.726,
3009,8096,7,SURTIDOR COTOCA,SANTA CRUZ - CARRETERA COTOCA KM. 13 1/2 Nro S/N MZNO: 0 ZONA: COTOCA,POINT (-63.0207094 -17.7615382),2025-03-24 18:58:55.726,
3141,20444,7,ESTACION DE SERVICIO EL JUNTE SUCURSAL EESS EL JUNTE II,ASCENCIO DE GUARAYOS - CARRETERA SANTA CRUZ - TRINIDAD,POINT (-63.180712 -15.9054086),2025-03-24 18:58:55.726,
2904,7970,7,"""MUYURINA LTDA""",MANTERO - MONTERO - AV. SALESIANA URBANIZACION MUYURINA Nro S/N. ZONA: CARRT. MONTERO - WARNES,POINT (-63.2451089 -17.3596439),2025-03-24 18:58:55.726,
3086,27470,7,"ESTACION DE SERVICIO ORSA S.R.L. ""SUCURSAL 1 - URUBO""",URUBO LOTE ET1CC4 S/N,POINT (-63.2212943 -17.7535335),2025-03-24 18:58:55.726,
3039,8049,7,"ESTACION DE SERVICIO ""EL CHIQUITANO""",SANTA CRUZ - AV. ÑUFLO DE CHAVEZ - SANTA ROSA DE ROCA ZONA: NOR ESTE,POINT (-61.4324129 -15.9105532),2025-03-24 18:58:55.726,
2701,7807,7,ESTACION DE SERVICIO VALLES CRUCEÑOS,CARRETERA ANTIGUA SANTA CRUZ-COCHABAMBA KM.137: ZONA NORTE,POINT (-63.9594779 -18.1212038),2025-03-24 18:58:55.726,
2972,7996,7,ESTACION DE SERVICIOS DANA S.R.L,PAILON - CARRETERA SANTA CRUZ - TRINIDAD Nro S/N  UV: 00 MZNO: 00  ZONA: B/NUEVA BELEN,POINT (-62.6810339 -17.6050237),2025-03-24 18:58:55.726,
2411,47175,7,ESTACION DE SERVICIO ORSA S.R.L.,AV. NICOLAS SUAREZ ESQ AV. ALEMANIA S/N ZONA NORTE,POINT (-63.1634259 -17.7523549),2025-03-24 18:58:55.726,
3204,8025,7,ESTACION DE SERVICIO CLUB GAZEL SRL,SEPTIMO ANILLO ENTRE AV. MOSCU Y VILLA OLIMPICA,POINT (-63.20895 -17.8469),2025-03-24 18:58:55.726,
2466,12397,7,ESTACION DE SERVICIO PIRAI S.R.L. SUCURSAL 1,"CABEZAS, CARRETERA A CAMIRI KM. 122.",POINT (-63.3142455 -18.7874756),2025-03-24 18:58:55.726,
2229,58190,7,REFRIGAS S.R.L.,AV. CUMAVI C/1 B/ERMENCA,POINT (-63.14061 -17.79148),2025-03-24 18:58:55.726,
2567,8089,7,GAS DEL ESTE S.R.L,AV. 3 PASOS AL FRENTE ESQ. GENERAL CAMPERO NRO 3000,POINT (-63.140514 -17.8004178),2025-03-24 18:58:55.726,
2590,8000,7,"ESTACION DE SERVICIO "" EL AGRICULTOR """,MINERS - AVENIDA SANTA CRUZ Y CALLE JUAN BEJARANO,POINT (-63.2303095 -17.1273594),2025-03-24 18:58:55.726,
3151,9732,7,ESTACION DE SERVICIOS SAN JAVIER,SAN JAVIER - AV. SANTA CRUZ NRO S/N UV: 001 MZNO: S/N ZONA: SUR,POINT (-62.509839 -16.2749286),2025-03-24 18:58:55.726,
2665,7696,7,ESTACION DE SERVICIO MACONDO,SANTA CRUZ - CARRETERA SANTA CRUZ - MINERO KM. 1 Nro S/N ZONA: NORTE,POINT (-63.2214411 -16.9598794),2025-03-24 18:58:55.726,
2592,7670,7,"ESTACION DE SERVICIO ""APAZA""",SANTA CRUZ - AV. COLECTORA Nro S/N UV: 102 MZNO: 5 ZONA: SUD,POINT (-63.11614 -17.8164),2025-03-24 18:58:55.726,
4024,12115,7,ESTACION DE SERVICIO ARNEZ,SANTA CRUZ - SAN JULIAN - CARRETERA AL BENI KM 180 UV: 021 MZNO: 001 ZONA: ESTE,POINT (-62.6109131 -16.9267953),2025-03-24 18:58:55.726,
2971,15135,7,SURTIDOR ACIPA-SJ S.R.L.,SAN JULIAN - CARRETERA SANTA CRUZ TRINIDAD (LOC DE SAN JULIAN)S/N SONA CENTRAL NRO S/N UV:1 MZA:05 ZONA : CENTRAL,POINT (-62.6172914 -16.9144202),2025-03-24 18:58:55.726,
3029,7665,7,ESTACION DE SERVICIO EL TAJIBO OKINAWA,WARNES-CARRETERA A MONTERO KM 84 NRO S/N MZNO: S/N ZONA OKINAWA,POINT (-62.9940548 -17.2454634),2025-03-24 18:58:55.726,
3060,19543,7,ESTACION DE SERVICIO LOS COYUYOS,CARRETERA AL NORTE KM. 6 Nro S/N UV: 77 MZNO:28 ZONA NORTE,POINT (-63.1626105 -17.7187347),2025-03-24 18:58:55.726,
2471,7694,7,ESTACION DE SERVICIO TRES PASOS AL FRENTE,SANTA CRUZ-AV. TRES PASOS AL FRENTE ESQ. 3ER ANILLO NRO 480 ZONA SURESTE,POINT (-63.1570343 -17.7960396),2025-03-24 18:58:55.726,
3145,36357,7,ESTACION DE SERVICIO PAULINA S.R.L.,SAN RAMON - CARRETERA A TRINIDAD KM. 180 Nro S/N UV: 1 MZNO: 5 EDIFICIO: 1 ESTACION DE SERVICIO PAULINA PISO: 1 ZONA: LOTE Nro 8,POINT (-62.5012816 -16.6141903),2025-03-24 18:58:55.726,
1926,7680,7,ESTACION DE SERVICIO 3F OIL S.R.L.,SANTA CRUZ 4 ANILLO S/N UV:111 MZNO: 004 ZONA : BARRIO LOS BOSQUES,POINT (-63.2150731 -17.8017147),2025-03-24 18:58:55.726,
2424,8168,7,ESTACION DE SERVICIO LA ESQUINA,SANTA CRUZ - KM. 28 CARR. MONTERO ESQ. LA BELGICA Nro S/N MZNO:01 ZONO: NORTE,POINT (-63.162146 -17.5295658),2025-03-24 18:58:55.726,
2726,7938,7,"ESTACION DE SERVICIO ""R A""",MONTERO - CARRETERA MONTERO - PORTACHUELO A 200 M DE LA TRANCA NroS/N MZNO: 0095 ZONA: NORTE,POINT (-63.2802024 -17.3179285),2025-03-24 18:58:55.726,
2777,7921,7,ESTACION DE SERVICIO SAN CARLOS S.R.L.,SANTA CRUZ  - AV. PRINCIPAL DE YAPACANI Nro S/N UV. S/N MZNO: S/N ZONA: YAPACANI,POINT (-63.85996 -17.4047744),2025-03-24 18:58:55.726,
2830,8122,7,ESTACION DE SERVICIO TIERRAS BAJAS S.R.L.,CALLE CAÑADA STRONGEST ESQ. PLATANILLO CONDOMINIO SUTO NRO S/N UV: 14 MZNO: 005 EDIFICIO: SUTO PISO: PB OFICINA: 04 ZONA: LOS FORTINES,POINT (-62.171901 -17.2409355),2025-03-24 18:58:55.726,
2929,8093,7,SURTIDOR CHARAGUA,CHARAGUA - AV. JOSE UGARTE Nro S/N UV: 0004 MZNO: 0 OFICINA: 78561225 ZONA: CENTRAL,POINT (-63.1824128 -19.780256),2025-03-24 18:58:55.726,
2724,7769,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A.""",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.1778688 -17.7577968),2025-03-24 18:58:55.726,
2468,7999,7,ESTACION DE SERVICIOS VIRGEN DE COTOCA S.R.L.,SANTA CRUZ - KM 18 CARRETERA A COTOCA Nro S/N UV:000 MZNO:000 ZONA: ESTE,POINT (-63.0137195 -17.759693),2025-03-24 18:58:55.726,
1724,7692,7,ESTACION DE SERVICIO EL ARROYO S.R.L,SANTA CRUZ-AV.ROQUE AGUILERA NRO 57,POINT (-63.2042883 -17.7843738),2025-03-24 18:58:55.726,
2937,7993,7,ESTACION DE SERVICIO AGUAI  S.R.L.,FERNANDEZ ALONZO - COMUNIDAD AGUAI KM 105 Nro S/N MZNO: 0 ZONA: NORTE,POINT (-63.3111171 -16.8937652),2025-03-24 18:58:55.726,
2998,7985,7,PUERTO S.R.L.,AV.MARISCAL SUCRE CARRETERA A PUERTO-ARROYO CONCEPCION NO.S/N ZONA BARRIO LAS MALVINAS,POINT (-57.793048 -18.9847556),2025-03-24 18:58:55.726,
2768,642,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C. - ZONA ESTE",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.164934 -17.7901993),2025-03-24 18:58:55.726,
3216,8177,7,SURTIDOR VIRGEN DE CHARAGUA S.R.L.,"CHARAGUA - AV. JOSE UGARTE Nro1, UV: 12A MZNO: 17, ZONA ESTE",POINT (-63.1824397 -19.7801471),2025-03-24 18:58:55.726,
3207,58530,7,ESTACION DE SERVICIO SAYE S.R.L.,CARR. SANTA CRUZ - COLONIA SAN JUAN DEL PIRAI NRO. S/N ZONA SUR DISTRITO 7,POINT (-63.485531 -16.823071),2025-03-24 18:58:55.726,
3172,43889,7,ESTACION DE SERVICIO KM. 75 S.R.L.,CARRETERA PUERTO SUAREZ KM. 75 NRO. S/N ZONA PAILON,POINT (-62.5093402 -17.5925235),2025-03-24 18:58:55.726,
2780,7743,7,JARAJORECHI S.R.L.,"MONTERO, CARRETERA MONTERO - GUABIRA, KM. 1 1/2, ZONA NORTE",POINT (-63.2692697 -17.3194521),2025-03-24 18:58:55.726,
2207,7889,7,"ESTACION DE SERVICIO ""PANTANAL DEL ORIENTE""",SANTA CRUZ - AVENIDA PERIMETRAL S/N PARQUE INDUSTRIAL MZNO: 40 ZONA: ESTE,POINT (-63.1325881 -17.7571913),2025-03-24 18:58:55.726,
1806,22248,7,SURTIDOR CLUBOL,AV: PEDRO RIVERA 3ER ANILLO INTERNO ENTRE ALEMANA Y BENI,POINT (-63.1707782 -17.7598265),2025-03-24 18:58:55.726,
3065,55050,7,SUCURSAL LA ENCONADA,CARRETERA A TRINIDAD KM. 27,POINT (-61.99585 -13.15504),2025-03-24 18:58:55.726,
3161,45152,7,GASOBOL,"AVENIDA LAS AMERICAS, ESQUINA HEROES DEL CHACO S/N, SAN IGNACIO DE VELASCO",POINT (-60.957375 -16.3827867),2025-03-24 18:58:55.726,
3199,57882,7,REYNALDO CORTEZ QUISPE,AV. 4TO ANILLO NRO. LOTE 17 ZONA SUD-OESTE-DISTRITO NRO10,POINT (-63.20802 -17.81083),2025-03-24 18:58:55.726,
3203,52937,7,SUCURSAL - MONTECRISTO,B/MONTE CRISTO 9NO ANILLO CARRETERA A COTOCA,POINT (-63.10994 -17.76677),2025-03-24 18:58:55.726,
3159,43475,7,SUCURSAL ESTACION DE SERVICIO LA TECA SANTA CRUZ - COTOCA,CARRETERA SANTA CRUZ - COTOCA KM. 8,POINT (-63.0711154 -17.7640829),2025-03-24 18:58:55.726,
2820,4978,8,FEDERICO ROMAN,AV. FEDERICO ROMAN,POINT (-65.3527462 -10.8148929),2025-03-24 18:58:55.779,
2362,4977,8,HEROES DEL CHACO,AV. HEROES DEL CHACO BARRIO LOS ALMENDROS,POINT (-66.0463363 -11.0048128),2025-03-24 18:58:55.779,
3080,1100,8,ESTACION DE SERVICIO COLQUEPATA,SAN BORJA CARRETERA LA PAZ YUCUMO,POINT (-67.0347011 -15.1693483),2025-03-24 18:58:55.779,
3017,8125,8,ESTACION DE SERVICIO MUSERUNA,CALLE SANTIESTEVAN ESQUINA 31 DE JULIO SAN IGNACIO,POINT (-65.6442847 -14.9993684),2025-03-24 18:58:55.779,
2833,13336,8,ESTACION DE SERVICIO RIO MANIQUI,AV. CRCUNVALACION ESQ. AV. ITURRALDE - SAN BORJA - PROV. BALLIVIAN  - BENI,POINT (-63.5771718 -16.3714867),2025-03-24 18:58:55.779,
2828,43025,8,ESTACION DE SERVICIOS EL OASIS,TRINIDAD - AV. BOLIVAR ESQ. AV. ADOLFO VELASCO S/N ZONA EL CARMEN,POINT (-64.8919514 -14.8293033),2025-03-24 18:58:55.779,
2932,8109,8,"EMPRESA RIVERO CARBURANTES LUBRICANTES Y GAS ""ERCALUG""",AV. 18 DE NOVIEMBRE ESQ. CIRCUNVALACION S/N,POINT (-64.9056473 -14.8249507),2025-03-24 18:58:55.779,
2815,8169,8,ESTACION DE SERVICIO AMAZONAS S.R.L.,RIBERALTA AV.HEROES DEL CHACO ESQ. JACARANDA S/N ZONA BARRIO EL PERIODISTA,POINT (-66.0447251 -11.0057632),2025-03-24 18:58:55.779,
2953,8037,8,"ESTACION DE SERVICIO LEONARDO LIMACHI CHALLCO ""DON LEO""",YUCUMO-COMUNIDAD DE YUCUMO NO S/N ZONA: BENI,POINT (-67.0405852 -15.133493),2025-03-24 18:58:55.779,
3205,15388,8,GASPETROL,AV. VERDOLAGO ESQ. AV SIMON BOLIVAR,POINT (-66.0582275 -11.0299884),2025-03-24 18:58:55.779,
2824,8704,8,ESTACION DE SERVICIO GASOLINERA CRUCE DE ORO,BENI - CARRETERA A RURRENABAQUE - YACUMA - REYES S/N ZONA: S/N,POINT (-67.49356 -14.4378278),2025-03-24 18:58:55.779,
2817,8008,8,ESTACION DE SERVICIOS INTEGRACION-RIBERALTA S.R.L.,RIBERALTA -AV.INTEGRACION S/N ZONA SAN JUAN ,POINT (-66.0524195 -11.0271146),2025-03-24 18:58:55.779,
2818,8010,8,HIDROCARBUROS VACA DIEZ II,RIBERALTA AV. BENI MAMORE ESQ. PABLO SAUCEDO S/N ZONA SAN JOSE,POINT (-66.0626333 -10.9992779),2025-03-24 18:58:55.779,
3021,4976,8,SANTA ANA DE YACUMA,CALLE NICOMEDES SUAREZ Y BAPTISTA ZONA SAN JUAN,POINT (-65.425201 -13.7499145),2025-03-24 18:58:55.779,
3111,4975,8,POMPEYA,AV. PEDRO IGNACIO MUIBA CIRCUNVALACION SUR ZONA POMPEYA,POINT (-64.9051903 -14.8468253),2025-03-24 18:58:55.779,
2821,8018,8,"ESTACION DE SERVICIO ""LA PERLA DEL MAMORE""",AV. ALTO DE LA ALIANZA  Nro S/N  ZONA: EL CRISTO,POINT (-65.3633308 -10.8360036),2025-03-24 18:58:55.779,
2949,7774,8,ESTACION DE SERVICIO ESPIGA DE ORO,BALLIVIAN AV. MIGUEL SIMON ESQUINA COMERCIO NRO S/N ZONA SANTA ROSA DE YACUMA,POINT (-66.79493 -14.08),2025-03-24 18:58:55.779,
3233,69203,8,ESTACION DE SERVICIO RURRENABAQUE Y.P.F.B.,"CARRETERA A YUCUMO, NRO: S/N, SECTOR LA TRANCA LOCALIDAD: RURRENABAQUE, POV. JOSE BALLIVIAN-BENI",POINT (-67.50386 -14.43446),2025-03-24 18:58:55.779,
2827,8029,8,ESTACION DE SERVICIO IMANOL,AV. HEROES DEL CHACO /INTEGRACION S/N ZONA LOS ALMENDROS,POINT (-66.0555082 -11.0039132),2025-03-24 18:58:55.779,
2995,8129,8,EL TRIANGULO ORIENTAL S.R.L.,BENI-CARRETERA A RIBERALTA NO S/N ZONA: CENTRAL,POINT (-66.288757 -11.5294375),2025-03-24 18:58:55.779,
2952,39286,8,ESTACION DE SERVICIO BALLIVIAN,"CENTRAL, CARRETERA LA PAZ - RURRENABAQUE KM. 321, SN",POINT (-67.0345109 -15.149658),2025-03-24 18:58:55.779,
3089,20387,8,"ESTACION DE SERVICIOS ""TORREZ""",CARRETERA YUCUMO-RURRENABAQUE ZONA COMUNIDAD COLLANA,POINT (-67.1873907 -14.7371519),2025-03-24 18:58:55.779,
3142,40026,8,"ESTACION DE SERVICIO ""REYES MATIAS""",CALLE AMBROSIO GARCIA S/N ZONA SAN PEDRO - REYES - PROVINCIA BALLIVIAN,POINT (-67.3393627 -14.2946644),2025-03-24 18:58:55.779,
3068,12613,8," ESTACION DE SERVICIO ""IRIARTE SAN BORJA""",BENI-CALLE COCHABAMBA NRO 7 SAN BORJA,POINT (-66.7444795 -14.8655758),2025-03-24 18:58:55.779,
3112,26180,8,ESTACION DE SERVICIO LAS PALQUITAS,SAN YGNACIO DE MOXOS - AV.CIRCUNVALACION ESQ. SUCRE N:S/N ZONA: LAS PALQUITAS,POINT (-65.6359695 -14.9999995),2025-03-24 18:58:55.779,
2931,7664,8,ESTACION DE SERVICIOS SERGIO FREDDY IRIARTE MERCADO,TRINIDAD - AV. PANAMERICANA S/N ZONA CIPRIANO BARACE,POINT (-64.888499 -14.8282666),2025-03-24 18:58:55.779,
2822,7988,8,ESTACION DE SERVICIO LAGO AZUL,GUAYARAMERIN - AV. ALTO DE LA ALIANZA Nro 450 MZNO: 00 ZONA: 16 DE JULIO,POINT (-65.3571131 -10.8243546),2025-03-24 18:58:55.779,
2823,7976,8,SAN MIGUEL DE IVAN LIMACHI,SAN BORJA-AV. CIRCUNVALACION S/N ENTRE CALLE COCHABAMBA ZONA EL TEJAR,POINT (-66.7441085 -14.8706306),2025-03-24 18:58:55.779,
2969,8087,8,ESTACION DE SERVICIO SERGIO FREDDY IRIARTE MERCADO-PAITITI,TRINIDAD - AV. PANAMERICANA Nro S/N ZONA:CIPRIANO BARACE,POINT (-64.8740047 -14.8262593),2025-03-24 18:58:55.779,
3181,51821,8,SANTA ROSA PERLA DEL BENI S.R.L.,AV. BOLIVAR ESQ. CALLE MIGUEL SIMON NRO. S/N ZONA SANTA ROSA DE YACUMA,POINT (-66.7948151 -14.0797839),2025-03-24 18:58:55.779,
